The 2500 is for the radiant dye and the 3098 is for Thorlabs black.
x_peak: 3102, y_peak: 1965, x0: 3102.0, y0: 1965.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2490, y_peak: 2041, x0: 2490.0, y0: 2041.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3098, y_peak: 1967, x0: 3098.0, y0: 1967.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3101, y_peak: 1985, x0: 3101.0, y0: 1985.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2044, x0: 2499.0, y0: 2044.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2496, y_peak: 2030, x0: 2496.0, y0: 2030.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3101, y_peak: 1971, x0: 3101.0, y0: 1971.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2490, y_peak: 2061, x0: 2490.0, y0: 2061.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3098, y_peak: 1974, x0: 3098.0, y0: 1974.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2495, y_peak: 2034, x0: 2495.0, y0: 2034.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3094, y_peak: 1966, x0: 3094.0, y0: 1966.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2501, y_peak: 2025, x0: 2501.0, y0: 2025.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 1966, x0: 3097.0, y0: 1966.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2496, y_peak: 2044, x0: 2496.0, y0: 2044.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1959, x0: 3100.0, y0: 1959.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2486, y_peak: 2042, x0: 2486.0, y0: 2042.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3102, y_peak: 1963, x0: 3102.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3092, y_peak: 1996, x0: 3092.0, y0: 1996.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2497, y_peak: 2042, x0: 2497.0, y0: 2042.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2057, x0: 2499.0, y0: 2057.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3099, y_peak: 1963, x0: 3099.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2504, y_peak: 2033, x0: 2504.0, y0: 2033.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3104, y_peak: 1973, x0: 3104.0, y0: 1973.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2497, y_peak: 2049, x0: 2497.0, y0: 2049.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3091, y_peak: 1969, x0: 3091.0, y0: 1969.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3102, y_peak: 1993, x0: 3102.0, y0: 1993.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2497, y_peak: 2044, x0: 2497.0, y0: 2044.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2496, y_peak: 2051, x0: 2496.0, y0: 2051.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3102, y_peak: 1971, x0: 3102.0, y0: 1971.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2493, y_peak: 2059, x0: 2493.0, y0: 2059.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3098, y_peak: 1977, x0: 3098.0, y0: 1977.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3103, y_peak: 1988, x0: 3103.0, y0: 1988.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2490, y_peak: 2041, x0: 2490.0, y0: 2041.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3103, y_peak: 1989, x0: 3103.0, y0: 1989.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2500, y_peak: 2043, x0: 2500.0, y0: 2043.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2494, y_peak: 2052, x0: 2494.0, y0: 2052.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3088, y_peak: 1965, x0: 3088.0, y0: 1965.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2492, y_peak: 2034, x0: 2492.0, y0: 2034.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3093, y_peak: 1973, x0: 3093.0, y0: 1973.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2494, y_peak: 2047, x0: 2494.0, y0: 2047.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3105, y_peak: 1973, x0: 3105.0, y0: 1973.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2505, y_peak: 2049, x0: 2505.0, y0: 2049.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1975, x0: 3100.0, y0: 1975.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2494, y_peak: 2050, x0: 2494.0, y0: 2050.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3087, y_peak: 1956, x0: 3087.0, y0: 1956.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2512, y_peak: 2041, x0: 2512.0, y0: 2041.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3088, y_peak: 1968, x0: 3088.0, y0: 1968.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3104, y_peak: 1981, x0: 3104.0, y0: 1981.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2491, y_peak: 2035, x0: 2491.0, y0: 2035.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2496, y_peak: 2052, x0: 2496.0, y0: 2052.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3099, y_peak: 1971, x0: 3099.0, y0: 1971.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1997, x0: 3100.0, y0: 1997.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2039, x0: 2499.0, y0: 2039.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2500, y_peak: 2051, x0: 2500.0, y0: 2051.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3099, y_peak: 1964, x0: 3099.0, y0: 1964.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2041, x0: 2499.0, y0: 2041.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3093, y_peak: 1963, x0: 3093.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2498, y_peak: 2050, x0: 2498.0, y0: 2050.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3093, y_peak: 1970, x0: 3093.0, y0: 1970.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 2004, x0: 3097.0, y0: 2004.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2496, y_peak: 2029, x0: 2496.0, y0: 2029.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2500, y_peak: 2057, x0: 2500.0, y0: 2057.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 1959, x0: 3097.0, y0: 1959.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2506, y_peak: 2037, x0: 2506.0, y0: 2037.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3090, y_peak: 1967, x0: 3090.0, y0: 1967.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2504, y_peak: 2053, x0: 2504.0, y0: 2053.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3091, y_peak: 1966, x0: 3091.0, y0: 1966.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2488, y_peak: 2045, x0: 2488.0, y0: 2045.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3079, y_peak: 1965, x0: 3079.0, y0: 1965.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2502, y_peak: 2049, x0: 2502.0, y0: 2049.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3086, y_peak: 1963, x0: 3086.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2492, y_peak: 2033, x0: 2492.0, y0: 2033.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3104, y_peak: 1971, x0: 3104.0, y0: 1971.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2489, y_peak: 2056, x0: 2489.0, y0: 2056.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3107, y_peak: 1966, x0: 3107.0, y0: 1966.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3101, y_peak: 1980, x0: 3101.0, y0: 1980.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2496, y_peak: 2041, x0: 2496.0, y0: 2041.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2497, y_peak: 2050, x0: 2497.0, y0: 2050.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3090, y_peak: 1970, x0: 3090.0, y0: 1970.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2497, y_peak: 2048, x0: 2497.0, y0: 2048.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 1971, x0: 3097.0, y0: 1971.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2055, x0: 2499.0, y0: 2055.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3096, y_peak: 1975, x0: 3096.0, y0: 1975.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2491, y_peak: 2035, x0: 2491.0, y0: 2035.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3095, y_peak: 1968, x0: 3095.0, y0: 1968.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2498, y_peak: 2039, x0: 2498.0, y0: 2039.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3101, y_peak: 1969, x0: 3101.0, y0: 1969.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2498, y_peak: 2068, x0: 2498.0, y0: 2068.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3099, y_peak: 1991, x0: 3099.0, y0: 1991.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2040, x0: 2499.0, y0: 2040.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3088, y_peak: 1970, x0: 3088.0, y0: 1970.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2507, y_peak: 2061, x0: 2507.0, y0: 2061.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3104, y_peak: 1966, x0: 3104.0, y0: 1966.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2486, y_peak: 2050, x0: 2486.0, y0: 2050.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3083, y_peak: 1972, x0: 3083.0, y0: 1972.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3095, y_peak: 1981, x0: 3095.0, y0: 1981.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2495, y_peak: 2041, x0: 2495.0, y0: 2041.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3095, y_peak: 1992, x0: 3095.0, y0: 1992.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2490, y_peak: 2034, x0: 2490.0, y0: 2034.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2496, y_peak: 2048, x0: 2496.0, y0: 2048.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3094, y_peak: 1972, x0: 3094.0, y0: 1972.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2044, x0: 2499.0, y0: 2044.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1963, x0: 3100.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2492, y_peak: 2032, x0: 2492.0, y0: 2032.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3088, y_peak: 1970, x0: 3088.0, y0: 1970.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2492, y_peak: 2059, x0: 2492.0, y0: 2059.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3096, y_peak: 1962, x0: 3096.0, y0: 1962.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3102, y_peak: 1987, x0: 3102.0, y0: 1987.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2492, y_peak: 2034, x0: 2492.0, y0: 2034.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2496, y_peak: 2056, x0: 2496.0, y0: 2056.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3098, y_peak: 1962, x0: 3098.0, y0: 1962.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3089, y_peak: 1981, x0: 3089.0, y0: 1981.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2504, y_peak: 2043, x0: 2504.0, y0: 2043.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3110, y_peak: 1993, x0: 3110.0, y0: 1993.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2493, y_peak: 2040, x0: 2493.0, y0: 2040.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2491, y_peak: 2041, x0: 2491.0, y0: 2041.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3109, y_peak: 1963, x0: 3109.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2058, x0: 2499.0, y0: 2058.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3086, y_peak: 1975, x0: 3086.0, y0: 1975.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2492, y_peak: 2034, x0: 2492.0, y0: 2034.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1963, x0: 3100.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2498, y_peak: 2034, x0: 2498.0, y0: 2034.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3103, y_peak: 1972, x0: 3103.0, y0: 1972.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2497, y_peak: 2064, x0: 2497.0, y0: 2064.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3094, y_peak: 1972, x0: 3094.0, y0: 1972.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2500, y_peak: 2035, x0: 2500.0, y0: 2035.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3095, y_peak: 1969, x0: 3095.0, y0: 1969.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2504, y_peak: 2053, x0: 2504.0, y0: 2053.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3105, y_peak: 1975, x0: 3105.0, y0: 1975.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 1989, x0: 3097.0, y0: 1989.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2512, y_peak: 2044, x0: 2512.0, y0: 2044.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2503, y_peak: 2053, x0: 2503.0, y0: 2053.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3083, y_peak: 1963, x0: 3083.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2507, y_peak: 2040, x0: 2507.0, y0: 2040.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1961, x0: 3100.0, y0: 1961.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2487, y_peak: 2063, x0: 2487.0, y0: 2063.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3095, y_peak: 1963, x0: 3095.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2495, y_peak: 2034, x0: 2495.0, y0: 2034.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 1973, x0: 3097.0, y0: 1973.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2504, y_peak: 2066, x0: 2504.0, y0: 2066.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3096, y_peak: 1963, x0: 3096.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2509, y_peak: 2064, x0: 2509.0, y0: 2064.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3103, y_peak: 1986, x0: 3103.0, y0: 1986.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2490, y_peak: 2062, x0: 2490.0, y0: 2062.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3098, y_peak: 1989, x0: 3098.0, y0: 1989.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2501, y_peak: 2040, x0: 2501.0, y0: 2040.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3085, y_peak: 1965, x0: 3085.0, y0: 1965.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2488, y_peak: 2054, x0: 2488.0, y0: 2054.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3082, y_peak: 1963, x0: 3082.0, y0: 1963.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 2002, x0: 3097.0, y0: 2002.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2493, y_peak: 2044, x0: 2493.0, y0: 2044.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2042, x0: 2499.0, y0: 2042.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3099, y_peak: 1957, x0: 3099.0, y0: 1957.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1986, x0: 3100.0, y0: 1986.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2507, y_peak: 2039, x0: 2507.0, y0: 2039.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2497, y_peak: 2065, x0: 2497.0, y0: 2065.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 1975, x0: 3097.0, y0: 1975.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2500, y_peak: 2030, x0: 2500.0, y0: 2030.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3105, y_peak: 1973, x0: 3105.0, y0: 1973.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2501, y_peak: 2056, x0: 2501.0, y0: 2056.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3088, y_peak: 1955, x0: 3088.0, y0: 1955.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2503, y_peak: 2048, x0: 2503.0, y0: 2048.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3091, y_peak: 1966, x0: 3091.0, y0: 1966.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2506, y_peak: 2033, x0: 2506.0, y0: 2033.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3099, y_peak: 1973, x0: 3099.0, y0: 1973.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2500, y_peak: 2057, x0: 2500.0, y0: 2057.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3086, y_peak: 1972, x0: 3086.0, y0: 1972.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3102, y_peak: 1981, x0: 3102.0, y0: 1981.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2033, x0: 2499.0, y0: 2033.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2502, y_peak: 2032, x0: 2502.0, y0: 2032.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3094, y_peak: 1972, x0: 3094.0, y0: 1972.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2507, y_peak: 2036, x0: 2507.0, y0: 2036.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3093, y_peak: 1969, x0: 3093.0, y0: 1969.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1977, x0: 3100.0, y0: 1977.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2503, y_peak: 2043, x0: 2503.0, y0: 2043.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2504, y_peak: 2063, x0: 2504.0, y0: 2063.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3099, y_peak: 1967, x0: 3099.0, y0: 1967.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2489, y_peak: 2032, x0: 2489.0, y0: 2032.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3096, y_peak: 1973, x0: 3096.0, y0: 1973.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2500, y_peak: 2065, x0: 2500.0, y0: 2065.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 1964, x0: 3097.0, y0: 1964.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2494, y_peak: 2042, x0: 2494.0, y0: 2042.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3091, y_peak: 1965, x0: 3091.0, y0: 1965.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2493, y_peak: 2052, x0: 2493.0, y0: 2052.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3094, y_peak: 1959, x0: 3094.0, y0: 1959.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2506, y_peak: 2034, x0: 2506.0, y0: 2034.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3104, y_peak: 1974, x0: 3104.0, y0: 1974.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2489, y_peak: 2046, x0: 2489.0, y0: 2046.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3097, y_peak: 1966, x0: 3097.0, y0: 1966.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3102, y_peak: 1987, x0: 3102.0, y0: 1987.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2497, y_peak: 2043, x0: 2497.0, y0: 2043.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3103, y_peak: 1985, x0: 3103.0, y0: 1985.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2498, y_peak: 2045, x0: 2498.0, y0: 2045.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3102, y_peak: 1987, x0: 3102.0, y0: 1987.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2489, y_peak: 2039, x0: 2489.0, y0: 2039.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2495, y_peak: 2035, x0: 2495.0, y0: 2035.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3101, y_peak: 1970, x0: 3101.0, y0: 1970.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2499, y_peak: 2073, x0: 2499.0, y0: 2073.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3098, y_peak: 1960, x0: 3098.0, y0: 1960.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2500, y_peak: 2063, x0: 2500.0, y0: 2063.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3106, y_peak: 1986, x0: 3106.0, y0: 1986.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2498, y_peak: 2056, x0: 2498.0, y0: 2056.0, A: 6.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3087, y_peak: 1959, x0: 3087.0, y0: 1959.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3103, y_peak: 1984, x0: 3103.0, y0: 1984.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2498, y_peak: 2043, x0: 2498.0, y0: 2043.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2501, y_peak: 2029, x0: 2501.0, y0: 2029.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3100, y_peak: 1969, x0: 3100.0, y0: 1969.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2490, y_peak: 2041, x0: 2490.0, y0: 2041.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3104, y_peak: 1966, x0: 3104.0, y0: 1966.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3090, y_peak: 1983, x0: 3090.0, y0: 1983.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2492, y_peak: 2048, x0: 2492.0, y0: 2048.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2503, y_peak: 2039, x0: 2503.0, y0: 2039.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 3089, y_peak: 1967, x0: 3089.0, y0: 1967.0, A: 4.0, sigma_x: 1.0, sigma_y: 1.0
x_peak: 2506, y_peak: 2032, x0: 2506.0, y0: 2032.0, A: 5.0, sigma_x: 1.0, sigma_y: 1.0
